country,year,refinery_scenario,demand_scenario,marine_fossil_proxy_t_per_yr,marine_total_t_per_yr,marine_fossil_used_t_per_yr,marine_methanol_eq_t_per_yr,methanol_t_per_yr,h2_for_methanol_t_per_yr,methanol_share
DK,2046,max-electron,growth-3pct,9491.30599007779,102201.14319195569,9491.30599007779,92709.8372018779,198930.15319196918,37796.729106474144,0.672
DK,2047,max-electron,growth-3pct,8588.02521769425,105267.17748771436,8588.02521769425,96679.15227002012,207447.22622763112,39414.972983249914,0.7040000000000001
DK,2048,max-electron,growth-3pct,7684.744445310713,108425.19281234579,7684.744445310713,100740.44836703507,216161.66559157777,41070.716462399774,0.7360000000000001
DK,2049,max-electron,growth-3pct,6781.463672927173,111677.94859671617,6781.463672927173,104896.484923789,225079.3922736578,42765.08453199499,0.7680000000000001
DK,2050,max-electron,growth-3pct,5878.182900543635,115028.28705461766,5878.182900543635,109150.10415407403,234206.50489341514,44499.23592974888,0.8
EE,2025,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EE,2026,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.032
EE,2027,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.064
EE,2028,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.09600000000000002
EE,2029,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.128
EE,2030,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.16
EE,2031,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.19200000000000003
EE,2032,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.22400000000000003
EE,2033,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.256
EE,2034,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.28800000000000003
EE,2035,max-electron,growth-3pct,0.0,0.0,0.0,0.0,0.0,0.0,0.32
